#漢字	音標	解釋
□	tɕi1	～·sɿ葉：紫蘇
□	ɕi1	～·tʰᴀ：不講衛生
□	i1	～·ᴀ：媽媽
□	fe1	捱～：磨嘰
□	tse1	輕微跛腳
□	ke1	裝酒的大罈子
□	pε1	搬
□	pε1	～pɑ33①：吃虧
□	mε1	～sε33①：髒
□	tsʰε1	～壺：茶壺
□	sε1	mε33①～：髒
□	sε1	不iɔ45⑤A～：形容人不正經
□	ʋε1	該～：該死
□	ʋε1	de22⑥～：以後
□	fᴀ1	鞋帶～了：鞋帶鬆開了
□	lᴀ1	～子：上肢活動不便的人
□	liᴀ1	～板：拖鞋
□	liᴀ1	xʊ45⑤A～：撒嬌
□	kʋᴀ1	用力摔
□	ʋᴀ1	用手抓傷人
□	lø1	很吵
□	tsø1	蹲
□	tʊ1	～力：使勁
□	lʊ1	xe13②～：客氣
□	lʊ1	通～：竈下面排出煤渣的口
□	pɔ1	tsiəu45⑤A～：倔強
□	pʰɔ1	lᴀ45⑤A～：髒
□	tsɔ1	老鼠啃的動作
□	tʃʰɔ1	～頸：上吊
□	kɔ1	～得他倒：欺負得了他
□	kɔ1	～先：事先
□	ɔ1	硌腳
□	iɔ1	繞
□	pɑ1	～粉：形容水果等很麪
□	pɑ1	pε33①～：喫虧
□	lɑ1	～皮：鍋巴
□	tsɑ1	lĩ33①～：穀物果類很脆
□	ɑ1	～倒：僵持
□	ɑ1	～子：小的茅草枝葉
□	tsʰiəu1	～sɿ45⑤A：經常
□	tsʰiəu1	～睡：打瞌睡
□	tsʰiəu1	～一腳：滑一腳
□	siəu1	～伴：陪伴
□	pʰõ1	豬交配
□	tõ1	～飯：盛飯
□	tʰõ1	～風：暴露在風裡
□	sõ1	間苗
□	tʃʰõ1	～乾：晾乾
□	kõ1	～人：個人
□	fᴀ̃1	～火：生火
□	tᴀ̃1	狗、雞等用嘴叼東西的動作
□	lᴀ̃1	青～：青苔
□	lᴀ̃1	給，只單說
□	kʰᴀ̃1	容器未盛滿
□	tiᴀ̃1	～·mɔ：經常
□	tsiᴀ̃1	～siᴀ̃11④：請求、麻煩
□	lĩ1	～tsɑ33①：很脆
□	sĩ1	～子：細長的木棍或鐵棍
